psbA|GeneID:41826257|photosystem_II_protein_D1	AtCg00020	98.6	3.92e-260	702	1811	353	354	353
psbK|GeneID:41826128|photosystem_II_protein_K	AtCg00070	80.3	1.22e-28	93.2	230	61	62	61
psbI|GeneID:41826129|photosystem_II_protein_I	AtCg00080	97.2	6.95e-20	69.3	168	36	37	36
atpA|GeneID:41826133|ATP_synthase_CF1_alpha_subunit	AtCg00120	92.5	0.0	873	2255	507	508	505
atpH|GeneID:41826135|ATP_synthase_CF0_subunit_III	AtCg00140	98.8	5.85e-47	140	354	81	82	81
atpI|GeneID:41826136|ATP_synthase_CF0_subunit_IV	AtCg00150	91.2	1.68e-165	454	1167	247	250	249
psbM|GeneID:41826143|photosystem_II_protein_M	AtCg00220	100	6.97e-17	61.6	148	34	35	34
psbD|GeneID:41826148|photosystem_II_protein_D2	AtCg00270	98.0	1.09e-266	718	1854	353	354	353
psbC|GeneID:41826149|photosystem_II_CP43_chlorophyll_apoprotein	AtCg00280	96.6	0.0	956	2472	473	474	472
psbZ|GeneID:41826151|photosystem_II_reaction_center_Z_protein	AtCg00300	90.3	1.99e-32	102	255	62	63	62
psaB|GeneID:41826155|photosystem_I_P700_apoprotein_A2	AtCg00340	97.8	0.0	1509	3908	734	735	734
psaA|GeneID:41826156|photosystem_I_P700_apoprotein_A1	AtCg00350	96.7	0.0	1515	3922	750	751	750
ndhJ|GeneID:41826163|NADH	AtCg00420	81.5	3.56e-98	276	706	159	159	157
ndhK|GeneID:41826164|NADH	GRMZM2G448142_T01.CDS	84.7	1.52e-147	409	1050	250	255	249
ndhK|GeneID:41826164|NADH	AtCg00430	87.1	1.50e-138	385	988	250	226	225
ndhC|GeneID:41826165|NADH	AtCg00440	90.8	3.06e-76	218	554	120	121	120
atpE|GeneID:41826168|ATP_synthase_CF1_epsilon_subunit	AtCg00470	87.2	7.42e-75	215	548	137	133	133
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	AtCg00480	92.6	0.0	883	2281	495	499	498
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	GRMZM2G385622_T01.CDS	91.4	0.0	873	2256	495	499	498
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	GRMZM5G808402_T01.CDS	91.4	0.0	873	2256	495	499	498
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	GRMZM2G448389_T01.CDS	91.2	0.0	872	2252	495	499	498
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	GRMZM2G062854_T01.CDS	90.7	5.86e-262	715	1845	495	410	409
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	GRMZM2G448142_T03.CDS	95.1	4.77e-245	674	1738	495	449	368
atpB|GeneID:41826169|ATP_synthase_CF1_beta_subunit	GRMZM2G448142_T02.CDS	95.1	4.77e-245	674	1738	495	449	368
rbcL|GeneID:41826170|ribulose	GRMZM2G360821_T01.CDS	93.7	0.0	925	2391	487	484	475
rbcL|GeneID:41826170|ribulose	GRMZM2G385635_T01.CDS	93.7	0.0	925	2391	487	484	475
rbcL|GeneID:41826170|ribulose	GRMZM2G448344_T01.CDS	93.7	0.0	925	2391	487	484	475
rbcL|GeneID:41826170|ribulose	GRMZM5G815453_T01.CDS	93.7	0.0	925	2391	487	484	475
rbcL|GeneID:41826170|ribulose	AtCg00490	92.9	0.0	921	2380	487	480	476
psaI|GeneID:41826172|photosystem_I_subunit_VIII	AtCg00510	88.9	3.28e-16	60.1	144	36	38	36
psbJ|GeneID:41826176|photosystem_II_protein_J	AtCg00550	87.5	4.57e-22	75.1	183	40	41	40
psbL|GeneID:41826177|photosystem_II_protein_L	AtCg00560	94.7	4.03e-22	75.1	183	38	39	38
psbF|GeneID:41826178|photosystem_II_cytochrome_b559_beta_subunit	AtCg00570	100	2.66e-25	83.2	204	39	40	39
psbE|GeneID:41826179|photosystem_II_cytochrome_b559_alpha_subunit	AtCg00580	96.4	2.83e-57	167	422	83	84	83
