psbA|GeneID:39703828|photosystem_II_protein_D1	AtCg00020	97.7	6.49e-259	699	1803	353	354	353
psaA|GeneID:39703840|photosystem_I_P700_apoprotein_A1	AtCg00350	93.1	0.0	1464	3790	750	751	750
psaB|GeneID:39703838|photosystem_I_P700_apoprotein_A2	AtCg00340	94.0	0.0	1454	3764	734	735	734
psbC|GeneID:39703912|photosystem_II_44_kDa_protein	AtCg00280	95.8	0.0	953	2463	473	474	473
psbD|GeneID:39703851|photosystem_II_protein_D2	AtCg00270	97.2	2.46e-263	710	1832	353	354	353
psbM|GeneID:39703910|photosystem_II_M_protein	AtCg00220	85.3	4.59e-13	52.0	123	34	35	34
atpI|GeneID:39703867|ATP_synthase_CF0_A_subunit	AtCg00150	84.0	3.37e-147	407	1047	248	250	250
atpH|GeneID:39703865|ATP_synthase_CF0_C_subunit	AtCg00140	96.3	1.68e-46	139	351	81	82	81
atpA|GeneID:39703854|ATP_synthase_CF1_alpha_subunit	AtCg00120	85.5	1.00e-301	820	2118	507	508	505
psbI|GeneID:39703913|photosystem_II_protein_I	AtCg00080	97.2	9.88e-20	68.9	167	36	37	36
ndhK|GeneID:39703874|NADH	AtCg00430	83.4	6.87e-108	307	787	254	226	181
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	GRMZM2G385622_T01.CDS	87.6	8.43e-306	829	2142	491	499	492
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	GRMZM5G808402_T01.CDS	87.6	8.43e-306	829	2142	491	499	492
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	GRMZM2G448389_T01.CDS	87.4	3.43e-305	828	2138	491	499	492
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	AtCg00480	88.0	1.39e-304	826	2134	491	499	491
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	GRMZM2G062854_T01.CDS	87.3	7.54e-250	684	1765	491	410	409
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	GRMZM2G448142_T03.CDS	93.2	7.04e-239	658	1697	491	449	368
atpB|GeneID:39703914|ATP_synthase_CF1_beta_subunit	GRMZM2G448142_T02.CDS	93.2	7.04e-239	658	1697	491	449	368
rbcL|GeneID:39703879|ribulose	AtCg00490	93.7	0.0	926	2392	475	480	475
rbcL|GeneID:39703879|ribulose	GRMZM2G360821_T01.CDS	92.4	0.0	915	2366	475	484	476
rbcL|GeneID:39703879|ribulose	GRMZM2G385635_T01.CDS	92.4	0.0	915	2366	475	484	476
rbcL|GeneID:39703879|ribulose	GRMZM2G448344_T01.CDS	92.4	0.0	915	2366	475	484	476
rbcL|GeneID:39703879|ribulose	GRMZM5G815453_T01.CDS	92.4	0.0	915	2366	475	484	476
psbN|GeneID:39703893|photosystem_II_protein_N	AtCg00700	90.7	1.93e-22	76.3	186	43	44	43
psbT|GeneID:39703898|photosystem_II_protein_T	AtCg00690	87.5	4.88e-15	57.0	136	35	34	32
psbB|GeneID:39703908|photosystem_II_47_kDa_protein	AtCg00680	91.9	0.0	996	2574	508	509	508
psbJ|GeneID:39703860|photosystem_II_protein_J	AtCg00550	92.5	4.57e-22	75.1	183	40	41	40
psbL|GeneID:39703900|photosystem_II_protein_L	AtCg00560	97.4	1.40e-22	76.3	186	38	39	38
psbF|GeneID:39703903|cytochrome_b559_beta_subunit	AtCg00570	97.4	6.30e-24	79.7	195	39	40	39
psbE|GeneID:39703901|cytochrome_b559_alpha_subunit	AtCg00580	91.5	1.72e-54	160	404	85	84	82
psaJ|GeneID:39703923|photosystem_I_subunit_IX	AtCg00630	86.4	6.11e-24	80.1	196	44	45	44
ndhB|GeneID:39703916|NADH	AtCg00890	83.7	4.08e-226	623	1607	492	390	387
psaC|GeneID:39703847|photosystem_I_subunit_VII	AtCg01060	97.5	1.14e-44	135	339	81	82	81
ndhI|GeneID:39703872|NADH	AtCg01090	81.4	1.48e-85	245	625	163	173	161
ndhH|GeneID:39703841|NADH	AtCg01110	84.3	3.63e-251	682	1761	393	394	388
lcl|JAHRHJ020000008.1_prot_KAH9303859.1_292	GRMZM2G162968_T01.CDS	82.0	1.75e-22	84.0	206	50	975	50
lcl|JAHRHJ020000008.1_prot_KAH9303859.1_292	GRMZM2G130121_T01.CDS	82.2	4.79e-20	77.0	188	50	654	45
lcl|JAHRHJ020000008.1_prot_KAH9303860.1_293	GRMZM2G130121_T01.CDS	90.2	6.25e-58	184	468	102	654	102
lcl|JAHRHJ020000008.1_prot_KAH9303860.1_293	GRMZM2G162968_T01.CDS	91.2	1.61e-57	186	472	102	975	102
lcl|JAHRHJ020000008.1_prot_KAH9303947.1_381	Potri.005G190500	82.2	1.16e-281	767	1981	488	479	449
lcl|JAHRHJ020000008.1_prot_KAH9303947.1_381	Potri.002G069800	83.4	3.64e-279	760	1963	488	464	434
lcl|JAHRHJ020000008.1_prot_KAH9304863.1_1328	GRMZM2G018375_T02.CDS	82.3	5.90e-173	481	1239	356	355	293
lcl|JAHRHJ020000008.1_prot_KAH9305085.1_1554	Potri.017G059400	89.5	0.0	878	2269	485	486	485
lcl|JAHRHJ020000008.1_prot_KAH9305085.1_1554	Potri.001G320500	89.7	0.0	877	2265	485	486	485
lcl|JAHRHJ020000008.1_prot_KAH9305108.1_1578	At3g27190	89.4	4.85e-176	491	1264	283	484	265
lcl|JAHRHJ020000008.1_prot_KAH9305108.1_1578	At5g40870	89.1	1.08e-175	490	1262	283	487	266
lcl|JAHRHJ020000008.1_prot_KAH9305108.1_1578	GRMZM5G866100_T01.CDS	84.9	6.47e-166	466	1198	283	491	265
lcl|JAHRHJ020000008.1_prot_KAH9305220.1_1691	Potri.003G083600	90.9	1.41e-51	159	403	78	311	77
lcl|JAHRHJ020000008.1_prot_KAH9305234.1_1706	At1g50480	81.4	0.0	897	2317	532	635	532
lcl|JAHRHJ020000008.1_prot_KAH9305401.1_1874	At4g14210	84.0	7.71e-188	525	1351	294	567	294
lcl|JAHRHJ020000008.1_prot_KAH9305482.1_1956	GRMZM2G018375_T02.CDS	82.6	1.26e-174	484	1247	329	355	293
lcl|JAHRHJ020000008.1_prot_KAH9305608.1_2089	Potri.T029700	80.0	2.23e-06	43.1	100	390	136	25
lcl|JAHRHJ020000008.1_prot_KAH9305676.1_2158	Potri.014G129200	92.5	1.74e-155	436	1120	242	443	226
lcl|JAHRHJ020000008.1_prot_KAH9305676.1_2158	Potri.002G204400	91.6	7.55e-155	434	1116	242	445	226
lcl|JAHRHJ020000008.1_prot_KAH9305676.1_2158	Potri.016G080500	85.3	7.37e-141	398	1023	242	436	224
lcl|JAHRHJ020000008.1_prot_KAH9305676.1_2158	Potri.006G214000	85.3	1.72e-140	397	1020	242	430	224
lcl|JAHRHJ020000008.1_prot_KAH9305893.1_2381	Potri.017G059400	87.9	1.84e-29	104	259	70	486	58
lcl|JAHRHJ020000008.1_prot_KAH9305893.1_2381	Potri.001G320500	86.2	9.18e-29	102	254	70	486	58
